idreq,amphId,amphTypeName,fplmunName,fplcouName,lat,lon,transcription,plat,plon,pplace
9682,19013,"Dressel 20","Mainz-Kastel","Germany",50.0099370000000008,8.28290900000000008,"IIIVNIMELISSIETMELISSE",37.4414220000000029,-6.04494799999999977,"Itálica"
9683,18098,"Dressel 20","Banasa","Morokko",34.6014399999999966,-6.11581799999999998,"FPAT",37.581744999999998,-5.66918599999999984,"Guadajoz"
9684,2951,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"LIVNIMELISSI",37.5859510000000014,-5.08842899999999965,"Las Delicias"
9685,5889,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"GRA",37.6487789999999976,-5.50614600000000021,"La Catria"
9686,28044,"Dressel 20","Lora del Río","Spain",37.6589609999999979,-5.52751000000000037,"BROODV",37.6427989999999966,-5.49795099999999959,"Los Mochales"
9687,4164,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"SAXOFERREO",37.7207459999999983,-5.29236299999999993,"Huerta de Belén"
9688,1491,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"TATILIASIATICI",37.5832559999999987,-5.65861500000000017,"Adelfa"
9689,4246,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"FSCIMNIANO",37.5859510000000014,-5.08842899999999965,"Las Delicias"
9690,25509,"Dressel 20","Sens","France",48.2000000000000028,3.28333299999999983,"CIALBANIC",37.671559000000002,-5.20847000000000016,"Malpica"
9691,6422,"Dressel 20","Vinkocvi","Croatia",45.2883330000000015,18.8047220000000017,"LIVNIMELISSI",37.5859510000000014,-5.08842899999999965,"Las Delicias"
9692,26685,"Dressel 20","Hornachuelos","Spain",37.8333330000000032,-5.23333300000000001,"LFCCVFS",37.7629930000000016,-5.19923800000000025,"Villacisneros"
9693,14701,"Dressel 20","Köngen","Germany",48.6834490000000031,9.36379499999999965,"SNR",37.6487789999999976,-5.50614600000000021,"La Catria"
9694,26695,"Dressel 20","Hornachuelos","Spain",37.8333330000000032,-5.23333300000000001,"LFCCVFS",37.7629930000000016,-5.19923800000000025,"Villacisneros"
9695,4153,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"SAXOFERREO",37.7207459999999983,-5.29236299999999993,"Huerta de Belén"
9696,5030,"Dressel 20","Fréjus","France",43.4328580000000031,6.7352369999999997,"PCLODIICELI",37.6236469999999983,-5.60466499999999979,"Arva"
9697,28722,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"IIIVNIMELISSIETMELISE",37.4414220000000029,-6.04494799999999977,"Itálica"
9698,28569,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"ASVLE",37.7981279999999984,-4.9953479999999999,"El Rodriguillo"
9699,12379,"Dressel 20","Écija","Spain",37.5422030000000007,-5.08259900000000009,"LFCCVCAT...",37.6355720000000034,-5.15318699999999996,"Las Ánimas"
9700,2561,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"HISPSAENI",37.660347999999999,-5.50794799999999984,"huerta del río"
9701,14182,"Dressel 20","Hüfingen","Germany",47.9274380000000022,8.49033400000000071,"LCM",37.6487789999999976,-5.50614600000000021,"La Catria"
9702,14597,"Dressel 20","Nida-Heddernheim","Germany",50.1595480000000009,8.64583499999999994,"ALFO & ALFQ",37.6487789999999976,-5.50614600000000021,"La Catria"
9703,5971,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"POPVLI",37.6487789999999976,-5.50614600000000021,"La Catria"
9704,1270,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"LAEL",37.6535799999999981,-5.18478399999999962,"Las Valbuenas"
9705,28206,"Dressel 20","Ostia Antica","Italy",41.75,12.2833330000000007,"PNN",37.6161799999999999,-5.64492800000000017,"El Tejarillo"
9706,16818,"Dressel 20","London","United Kingdom",51.514248000000002,-0.0931450000000000056,"SAENIANS",37.660347999999999,-5.50794799999999984,"huerta del río"
9707,9218,"Dressel 20","Saint-Romain-de-Jalionas","France",45.7569659999999985,5.21526699999999988,"LAGER",37.6214840000000024,-5.13413400000000042,"Isla del Castillo"
9708,3405,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"PNN",37.6158119999999982,-5.66815499999999961,"Alcolea del Río"
9709,16291,"Dressel 20","London","United Kingdom",51.514248000000002,-0.0931450000000000056,"IIIVNIMELISSIETMELISSE",37.4414220000000029,-6.04494799999999977,"Itálica"
9710,28689,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"LIM",37.6018410000000003,-5.68705299999999969,"Cortijo de San José (Norte)"
9711,5789,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"PNN",37.6158119999999982,-5.66815499999999961,"Alcolea del Río"
9712,16520,"Dressel 20","Leicester","United Kingdom",52.6333330000000004,-1.13333299999999992,"NERVAE",37.6617869999999968,-5.48644200000000026,"Haza del Olivo"
9713,27868,"Dressel 20","Rheinhessen","Germany",49.8333330000000032,8.16666700000000034,"MIM",37.6487789999999976,-5.50614600000000021,"La Catria"
9714,26433,"Dressel 20","Vienne","France",45.5247850000000014,4.87345299999999959,"QCR",37.3890760000000029,-5.98444299999999973,"Sevilla"
9715,16243,"Dressel 20","Lincoln","United Kingdom",53.2333330000000018,-0.533332999999999946,"LIVNIMELISSI",37.5859510000000014,-5.08842899999999965,"Las Delicias"
9716,1175,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"CAP",37.8078679999999991,-4.95505200000000023,"El Sotillo"
9717,16550,"Dressel 20","Corbridge","United Kingdom",54.9666670000000011,-2.01666699999999999,"DOMS",37.6158119999999982,-5.66815499999999961,"Alcolea del Río"
9718,29346,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"LFO",37.3890760000000029,-5.98444299999999973,"Sevilla"
9719,298,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"FCVCVM",37.766491000000002,-5.12506099999999964,"Barranco del Picacho"
9720,8105,"Dressel 20","Ehl","France",48.3712519999999984,7.61648200000000042,"SAXOFERREO",37.6236469999999983,-5.60466499999999979,"Arva"
9721,27881,"Dressel 20","Rheinhessen","Germany",49.8333330000000032,8.16666700000000034,"LAL",37.6535799999999981,-5.18478399999999962,"Las Valbuenas"
9722,9435,"Dressel 20","Genève","Switzerland",46.1956020000000009,6.14811300000000038,"LSELSENC",37.6748010000000022,-5.37715500000000013,"La Rambla y El Acebuchal"
9723,14693,"Dressel 20","Bonn","Germany",50.7343800000000016,7.09548500000000004,"PNN",37.6236469999999983,-5.60466499999999979,"Arva"
9724,9898,"Dressel 20","Golfe de Fos","France",43.3835430000000031,4.94285100000000011,"QFC",37.7055700000000016,-5.34851800000000033,"Peñaflor"
9725,570,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"((RAMVS PALMAE))",37.7722750000000005,-5.16239399999999993,"La Corregidora"
9726,2945,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"LIVNIMELISSI",37.5859510000000014,-5.08842899999999965,"Las Delicias"
9727,5629,"Dressel 20","Nijmegen","Netherlands",51.8333330000000032,5.86666699999999963,"QCR",37.3890760000000029,-5.98444299999999973,"Sevilla"
9728,24599,"Dressel 20","Lyon?","France",45.7484570000000019,4.84671099999999999,"MST",37.6748540000000034,-5.45143199999999961,"La María"
9729,8004,"Dressel 20","Ungersheim","France",47.877713,7.3058449999999997,"CIALB",37.671559000000002,-5.20847000000000016,"Malpica"
9730,34135,"Dressel 20","Voorburg","Netherlands",52.0690489999999997,4.38825800000000044,"PNN",37.6161799999999999,-5.64492800000000017,"El Tejarillo"
9731,6969,"Dressel 20","Lora del Río","Spain",37.6589609999999979,-5.52751000000000037,"PORODV",37.6487789999999976,-5.50614600000000021,"La Catria"
9732,16313,"Dressel 20","Chester","United Kingdom",53.2000000000000028,-2.9166669999999999,"ALFO",37.6487789999999976,-5.50614600000000021,"La Catria"
9733,30553,"Dressel 20","Amiens","France",49.8999999999999986,2.29999999999999982,"PNN",37.6161799999999999,-5.64492800000000017,"El Tejarillo"
9734,3449,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"PNNF",37.6126959999999997,-5.60742000000000029,"Tostoneras"
9735,6464,"Dressel 20","Alexandria","Egypt",31.2156449999999985,29.9552660000000017,"PORPAH",37.5266409999999979,-5.91427499999999995,"Cruz Verde"
9736,8651,"Dressel 20","Salé (Sala)","Morokko",34.0531000000000006,-6.79846000000000039,"CEFP",37.6487789999999976,-5.50614600000000021,"La Catria"
9737,28811,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"FPAT",37.5888610000000014,-5.62663600000000041,"Villar Tesoro"
9738,20300,"Dressel 20","Ostia Antica","Italy",41.75,12.2833330000000007,"IICAMILIMELISSI",37.6236469999999983,-5.60466499999999979,"Arva"
9739,3390,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"PNN",37.6236469999999983,-5.60466499999999979,"Arva"
9740,3103,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"CLPV",37.6487789999999976,-5.50614600000000021,"La Catria"
9741,8046,"Dressel 20","Koenigshoffen","France",48.5811050000000009,7.70230499999999996,"PNN",37.6236469999999983,-5.60466499999999979,"Arva"
9742,3383,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"PNN",37.6158119999999982,-5.66815499999999961,"Alcolea del Río"
9743,23800,"Dressel 20","Cagny","France",49.1458009999999987,-0.256298999999999999,"LAL",37.6535799999999981,-5.18478399999999962,"Las Valbuenas"
9744,4182,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"SAXOFERREO",37.6236469999999983,-5.60466499999999979,"Arva"
9745,29600,"Dressel 20","Brenes","Spain",37.5494449999999986,-5.87138899999999975,"QVCVIR",37.5366149999999976,-5.9009520000000002,"Villar de Brenes"
9746,1281,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"QAEOPTATI",37.6171719999999965,-5.56554400000000005,"Castillo de Azanaque"
9747,14283,"Dressel 20","Trier","Germany",49.7597900000000024,6.63662799999999997,"LFC",37.6141890000000032,-5.11560900000000007,"Alcotrista"
9748,4392,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"CVVA",37.7802039999999977,-5.10942700000000016,"La Estrella"
9749,18872,"Dressel 20","Ladenburg (Lopodunum)","Germany",49.4730709999999974,8.608962,"BELL",37.7224599999999981,-5.24567099999999975,"Cortijo del Romero"
9750,4116,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"QSASC",37.7529370000000029,-5.21186099999999985,"Cerro de los Pesebres"
9751,3633,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"OPTATIF",37.6176310000000029,-5.5562630000000004,"Azanaque-Castillejo"
9752,26725,"Dressel 20","Hornachuelos","Spain",37.8333330000000032,-5.23333300000000001,"LFCCVFS",37.7629930000000016,-5.19923800000000025,"Villacisneros"
9753,1173,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"CAP",37.8078679999999991,-4.95505200000000023,"El Sotillo"
9754,4242,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"FSCIMNIANO",37.5859510000000014,-5.08842899999999965,"Las Delicias"
9755,28199,"Dressel 20","Ostia Antica","Italy",41.75,12.2833330000000007,"PNN",37.6161799999999999,-5.64492800000000017,"El Tejarillo"
9756,28288,"Dressel 20","Fourvière","France",45.760226000000003,4.8142630000000004,"GMMF",37.6176310000000029,-5.5562630000000004,"Azanaque-Castillejo"
9757,16013,"Dressel 20","Colchester","United Kingdom",51.8833330000000004,0.900000000000000022,"DFN",37.6236469999999983,-5.60466499999999979,"Arva"
9758,1503,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"ATITTAE & ATITATE",37.6731210000000019,-5.430593,"Berro II"
9759,20304,"Dressel 20","Ostia Antica","Italy",41.75,12.2833330000000007,"PNN",37.6161799999999999,-5.64492800000000017,"El Tejarillo"
9760,28636,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"DFF",37.6161799999999999,-5.64492800000000017,"El Tejarillo"
9761,14651,"Dressel 20","Bonn","Germany",50.7343800000000016,7.09548500000000004,"PMSC",37.6889350000000007,-5.28154099999999982,"El Pinzón"
9762,1936,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"DOMS",37.6158119999999982,-5.66815499999999961,"Alcolea del Río"
9763,15410,"Dressel 20","London","United Kingdom",51.514248000000002,-0.0931450000000000056,"LAGER",37.6355720000000034,-5.15318699999999996,"Las Ánimas"
9764,14476,"Dressel 20","Köln","Germany",50.9333329999999975,6.95000000000000018,"MIMOPSI",37.6575109999999995,-5.48777999999999988,"Los Guerras"
9765,26687,"Dressel 20","Hornachuelos","Spain",37.8333330000000032,-5.23333300000000001,"LFCCVFS",37.7529370000000029,-5.21186099999999985,"Cerro de los Pesebres"
9766,323,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"LFCCV",37.7691879999999998,-5.11233299999999957,"Dehesilla"
9767,3399,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"PNN",37.6126959999999997,-5.60742000000000029,"Tostoneras"
9768,16470,"Dressel 20","Edinburgh","United Kingdom",55.9500000000000028,-3.20000000000000018,"PNN",37.6126959999999997,-5.60742000000000029,"Tostoneras"
9769,12542,"Dressel 20","Santiponce","Spain",37.4339530000000025,-6.04184300000000007,"PPCAL",37.4414220000000029,-6.04494799999999977,"Itálica"
9770,99,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"KVFIGGRVMCOLSICETASI",37.6748540000000034,-5.45143199999999961,"La María"
9771,20572,"Dressel 20","Avenches","Switzerland",46.8808879999999988,7.04104200000000002,"LVTROPHIMI",37.627358000000001,-5.46193799999999996,"Lora la Vieja"
9772,27886,"Dressel 20","Rheinhessen","Germany",49.8333330000000032,8.16666700000000034,"LFCAGAL",37.6141890000000032,-5.11560900000000007,"Alcotrista"
9773,31737,"Dressel 20","Kempten","Germany",47.7322089999999974,10.3158580000000004,"ALFO",37.6487789999999976,-5.50614600000000021,"La Catria"
9774,13556,"Dressel 20","Alcolea del Río","Spain",37.6150579999999977,-5.6669419999999997,"DFF",37.6161799999999999,-5.64492800000000017,"El Tejarillo"
9775,15303,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"FPAT",37.5888610000000014,-5.62663600000000041,"Villar Tesoro"
9776,16555,"Dressel 20","Corbridge","United Kingdom",54.9666670000000011,-2.01666699999999999,"DOMS",37.6158119999999982,-5.66815499999999961,"Alcolea del Río"
9777,18723,"Dressel 20","Bardon Mill","United Kingdom",54.9666670000000011,-2.3333330000000001,"APH",37.6309210000000007,-5.45282399999999967,"El Marchante"
9778,17277,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"ALFO",37.6487789999999976,-5.50614600000000021,"La Catria"
9779,15298,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"FPAT",37.587336999999998,-5.79237000000000002,"Los Villares"
9780,16474,"Dressel 20","Corbridge","United Kingdom",54.9666670000000011,-2.01666699999999999,"PNN",37.6236469999999983,-5.60466499999999979,"Arva"
9781,28610,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"LFCVFS",37.7529370000000029,-5.21186099999999985,"Cerro de los Pesebres"
9782,7979,"Dressel 20","Habsheim","France",47.730870000000003,7.41854899999999962,"MFQF",37.6784200000000027,-5.21427999999999958,"Malpica Sur"
9783,8017,"Dressel 20","Ehl","France",48.3712519999999984,7.61648200000000042,"LIVNIMELISSI",37.5859510000000014,-5.08842899999999965,"Las Delicias"
9784,28783,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"PNNF",37.6126959999999997,-5.60742000000000029,"Tostoneras"
9785,1956,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"DOMS",37.6158119999999982,-5.66815499999999961,"Alcolea del Río"
9786,25783,"Dressel 20","Perpignan","France",42.6961719999999971,2.89709800000000017,"TATAPA",37.6126959999999997,-5.60742000000000029,"Tostoneras"
9787,26404,"Dressel 20","Ptuj","Slovenien",46.4213889999999978,15.8697219999999994,"QLS",37.5888610000000014,-5.62663600000000041,"Villar Tesoro"
9788,15546,"Dressel 20","Chester","United Kingdom",53.2000000000000028,-2.9166669999999999,"AGRICOLAE?",37.8018500000000017,-5.07272199999999973,"Casa de Mingaobez"
9789,15592,"Dressel 20","Chicester","United Kingdom",50.8333330000000032,-0.783332999999999946,"CANTONIQVIETI",37.6158119999999982,-5.66815499999999961,"Alcolea del Río"
9790,27078,"Dressel 20","Ostia Antica","Italy",41.75,12.2833330000000007,"QAEOPTATI",37.6171719999999965,-5.56554400000000005,"Castillo de Azanaque"
9791,4050,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"LSPBOEQ",37.5832559999999987,-5.65861500000000017,"Adelfa"
9792,346,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"LFCCVCAT",37.6355720000000034,-5.15318699999999996,"Las Ánimas"
9793,2991,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"IIIVNMELISSIETMELISSE",37.5859510000000014,-5.08842899999999965,"Las Delicias"
9794,2422,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"MFS",37.6141890000000032,-5.11560900000000007,"Alcotrista"
9795,16545,"Dressel 20","Carlisle","United Kingdom",54.8833330000000004,-2.93333300000000019,"DOMS",37.6158119999999982,-5.66815499999999961,"Alcolea del Río"
9796,14515,"Dressel 20","Frankfurt am Main","Germany",50.1155199999999965,8.68416700000000041,"PERSEI & PIRSEI",37.6236469999999983,-5.60466499999999979,"Arva"
9797,2112,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"TFAMV",37.6050639999999987,-5.61980099999999982,"Mejía"
9798,385,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"LFCCVFM",37.766491000000002,-5.12506099999999964,"Barranco del Picacho"
9799,13510,"Dressel 20","Alcolea del Río","Spain",37.6150579999999977,-5.6669419999999997,"PNN",37.6126959999999997,-5.60742000000000029,"Tostoneras"
9800,27868,"Dressel 20","Rheinhessen","Germany",49.8333330000000032,8.16666700000000034,"MIM",37.7055700000000016,-5.34851800000000033,"Peñaflor"
9801,8057,"Dressel 20","Strasbourg","France",48.6003809999999987,7.78735499999999981,"DOMS?",37.6158119999999982,-5.66815499999999961,"Alcolea del Río"
9802,4033,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"PSAVITI",37.5859510000000014,-5.08842899999999965,"Las Delicias"
9803,293,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"FCVCVM",37.7691879999999998,-5.11233299999999957,"Dehesilla"
9804,28611,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"LFCCVFS",37.7529370000000029,-5.21186099999999985,"Cerro de los Pesebres"
9805,327,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"LFCCVFCAT",37.6214840000000024,-5.13413400000000042,"Isla del Castillo"
9806,77,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"IIAVRHERACLAEPATETFILFCEPAR",37.6889350000000007,-5.28154099999999982,"El Pinzón"
9807,19402,"Dressel 20","Mainz","Germany",49.9841880000000032,8.27909599999999912,"VIRG",37.5366149999999976,-5.9009520000000002,"Villar de Brenes"
9808,11943,"Dressel 20","Groß-Gerau","Germany",49.9213939999999994,8.48254999999999981,"LSERLVP",37.6575109999999995,-5.48034200000000027,"Manuel Nieto"
9809,24727,"Dressel 20","Vienne","France",45.5247850000000014,4.87345299999999959,"LAL",37.6535799999999981,-5.18478399999999962,"Las Valbuenas"
9810,7426,"Dressel 20","Augst","Switzerland",47.5368179999999967,7.71720499999999987,"CANTOQVIE",37.6158119999999982,-5.66815499999999961,"Alcolea del Río"
9811,13527,"Dressel 20","Alcolea del Río","Spain",37.6150579999999977,-5.6669419999999997,"PNNF",37.6161799999999999,-5.64492800000000017,"El Tejarillo"
9812,25887,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"CAMILISILVESTRI",37.5859510000000014,-5.08842899999999965,"Las Delicias"
9813,15263,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"PNN",37.6161799999999999,-5.64492800000000017,"El Tejarillo"
9814,29534,"Dressel 20","Split","Croatia",43.5138889999999989,16.4558329999999984,"SCOROBRES",37.6509110000000007,-5.54389800000000044,"La Estacada"
9815,28597,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"LFCCVCAT",37.6355720000000034,-5.15318699999999996,"Las Ánimas"
9816,14923,"Dressel 20","Mainz","Germany",49.9841880000000032,8.27909599999999912,"SCALENSIAGEME",37.7529370000000029,-5.21186099999999985,"Cerro de los Pesebres"
9817,14676,"Dressel 20","Niederbieber","Germany",50.2715150000000008,8.56691700000000012,"PNN",37.6126959999999997,-5.60742000000000029,"Tostoneras"
9818,6650,"Dressel 20","Lora del Río","Spain",37.6589609999999979,-5.52751000000000037,"QAEOPO",37.6487789999999976,-5.50614600000000021,"La Catria"
9819,28043,"Dressel 20","Lora del Río","Spain",37.6589609999999979,-5.52751000000000037,"BROODV",37.635984999999998,-5.5115350000000003,"Álamo Alto"
9820,17387,"Dressel 20","Lyon?","France",45.7484570000000019,4.84671099999999999,"LCSOL",37.6470330000000004,-5.49909900000000018,"La Catria Alta"
9821,5488,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"DATZCOL",37.6176310000000029,-5.5562630000000004,"Azanaque-Castillejo"
9822,1547,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"BALF",37.6487789999999976,-5.50614600000000021,"La Catria"
9823,16559,"Dressel 20","Chicester","United Kingdom",50.8333330000000032,-0.783332999999999946,"DOMS",37.6158119999999982,-5.66815499999999961,"Alcolea del Río"
9824,28593,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"CAERARIA",37.7968479999999971,-5.03023799999999977,"Villaseca"
9825,16662,"Dressel 20","Penrith","United Kingdom",54.6499999999999986,-2.73333300000000001,"LQS",37.6158119999999982,-5.66815499999999961,"Alcolea del Río"
9826,3735,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"FPAT",37.5888610000000014,-5.62663600000000041,"Villar Tesoro"
9827,192,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"FIGASVLEIANESES",37.7981279999999984,-4.9953479999999999,"El Rodriguillo"
9828,13559,"Dressel 20","Alcolea del Río","Spain",37.6150579999999977,-5.6669419999999997,"DFF",37.6161799999999999,-5.64492800000000017,"El Tejarillo"
9829,7411,"Dressel 20","Augst","Switzerland",47.5368179999999967,7.71720499999999987,"MAR",37.4414220000000029,-6.04494799999999977,"Itálica"
9830,429,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"LFCCVFS",37.7629930000000016,-5.19923800000000025,"Villacisneros"
9831,3429,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"PNN",37.6161799999999999,-5.64492800000000017,"El Tejarillo"
9832,14047,"Dressel 20","Frankfurt am Main","Germany",50.1155199999999965,8.68416700000000041,"CAPF",37.6171719999999965,-5.56554400000000005,"Castillo de Azanaque"
9833,19392,"Dressel 20","Mainz","Germany",49.9841880000000032,8.27909599999999912,"CVVA?",37.766491000000002,-5.12506099999999964,"Barranco del Picacho"
9834,3927,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"CRA",37.6487789999999976,-5.50614600000000021,"La Catria"
9835,28235,"Dressel 20","Ostia Antica","Italy",41.75,12.2833330000000007,"PNN",37.6161799999999999,-5.64492800000000017,"El Tejarillo"
9836,34131,"Dressel 20","Voorburg","Netherlands",52.0690489999999997,4.38825800000000044,"GMMF",37.6176310000000029,-5.5562630000000004,"Azanaque-Castillejo"
9837,4154,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"SAXOFERREO",37.7207459999999983,-5.29236299999999993,"Huerta de Belén"
9838,14078,"Dressel 20","Frankfurt am Main","Germany",50.1155199999999965,8.68416700000000041,"ACIRGI",37.4414220000000029,-6.04494799999999977,"Itálica"
9839,544,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"((RAMVS PALMAE))",37.7722750000000005,-5.16239399999999993,"La Corregidora"
9840,2118,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"LFC",37.6141890000000032,-5.11560900000000007,"Alcotrista"
9841,285,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"FCVCVM",37.7691879999999998,-5.11233299999999957,"Dehesilla"
9842,28806,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"FPAT",37.5888610000000014,-5.62663600000000041,"Villar Tesoro"
9843,37020,"Amphora incerta","Augst","Switzerland",47.5368179999999967,7.71720499999999987,"AELFO",37.6487789999999976,-5.50614600000000021,"La Catria"
9844,20394,"Dressel 20","Nuits-Saint-Georges","France",47.1368289999999988,4.94900099999999998,"MIM",37.7055700000000016,-5.34851800000000033,"Peñaflor"
9845,1695,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"LCMY",37.6617869999999968,-5.48644200000000026,"Haza del Olivo"
9846,18388,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"CIALB",37.671559000000002,-5.20847000000000016,"Malpica"
9847,34396,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"LAL",37.6493740000000017,-5.19713400000000014,"Tarancón"
9848,3630,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"PORODV",37.6617869999999968,-5.48644200000000026,"Haza del Olivo"
9849,8662,"Dressel 20","Salé (Sala)","Morokko",34.0531000000000006,-6.79846000000000039,"LCMY",37.6617869999999968,-5.48644200000000026,"Haza del Olivo"
9850,16726,"Dressel 20","Wroxeter","United Kingdom",52.6666669999999968,-2.64999999999999991,"PORPS",37.6487789999999976,-5.50614600000000021,"La Catria"
9851,18187,"Dressel 20","Isla de Cabrera","Spain",39.1446090000000027,2.94940699999999989,"PNN",37.6158119999999982,-5.66815499999999961,"Alcolea del Río"
9852,32242,"Dressel 20","Hainstadt","Germany",49.5395230000000026,9.33039100000000055,"PNN",37.6126959999999997,-5.60742000000000029,"Tostoneras"
9853,9559,"Dressel 20","Alcolea del Río","Spain",37.6150579999999977,-5.6669419999999997,"PNN...",37.6158119999999982,-5.66815499999999961,"Alcolea del Río"
9854,16659,"Dressel 20","Colchester","United Kingdom",51.8833330000000004,0.900000000000000022,"LQS",37.6158119999999982,-5.66815499999999961,"Alcolea del Río"
9855,16479,"Dressel 20","Chester","United Kingdom",53.2000000000000028,-2.9166669999999999,"PNN",37.6236469999999983,-5.60466499999999979,"Arva"
9856,2498,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"GRA",37.6487789999999976,-5.50614600000000021,"La Catria"
9857,3575,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"SNRP",37.6487789999999976,-5.50614600000000021,"La Catria"
9858,3418,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"PNN",37.6161799999999999,-5.64492800000000017,"El Tejarillo"
9859,15412,"Dressel 20","Chester","United Kingdom",53.2000000000000028,-2.9166669999999999,"LAGER",37.6355720000000034,-5.15318699999999996,"Las Ánimas"
9860,25876,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"IICAMILIMELISSI",37.6236469999999983,-5.60466499999999979,"Arva"
9861,28246,"Dressel 20","Ostia Antica","Italy",41.75,12.2833330000000007,"PNNF",37.6236469999999983,-5.60466499999999979,"Arva"
9862,20211,"Dressel 20","Avenches","Switzerland",46.8808879999999988,7.04104200000000002,"QCR",37.3890760000000029,-5.98444299999999973,"Sevilla"
9863,24813,"Dressel 20","Vienne","France",45.5247850000000014,4.87345299999999959,"MIM",37.6487789999999976,-5.50614600000000021,"La Catria"
9864,1593,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"LCANTP",37.6487789999999976,-5.50614600000000021,"La Catria"
9865,13265,"Dressel 20","Posadas","Spain",37.8020530000000008,-5.10725799999999985,"LFCCVFS",37.7529370000000029,-5.21186099999999985,"Cerro de los Pesebres"
